,Var(METAL),Var(ENERGY),Var(AGRICULTURAL),"Cov(METAL,ENERGY)","Cov(METAL,AGRICULTURAL)","Cov(ENERGY,AGRICULTURAL)"
12/29/2000,6.77E-05,0.000835,5.30E-05,1.95E-05,1.53E-05,5.67E-06
1/02/2001,6.58E-05,0.000840,5.30E-05,1.64E-05,1.54E-05,3.00E-06
1/03/2001,6.74E-05,0.000893,5.54E-05,2.47E-05,1.70E-05,1.02E-05
1/04/2001,6.64E-05,0.000836,5.46E-05,2.56E-05,1.63E-05,9.71E-06
1/05/2001,6.39E-05,0.000862,5.36E-05,2.51E-05,1.59E-05,9.37E-06
1/08/2001,6.25E-05,0.000802,5.47E-05,2.52E-05,1.63E-05,1.02E-05
1/09/2001,6.80E-05,0.000744,5.38E-05,2.37E-05,1.57E-05,1.02E-05
1/10/2001,6.54E-05,0.000698,5.29E-05,2.34E-05,1.53E-05,9.93E-06
1/11/2001,6.50E-05,0.000651,5.20E-05,2.39E-05,1.50E-05,9.85E-06
1/12/2001,6.69E-05,0.000617,5.15E-05,2.63E-05,1.40E-05,9.06E-06
1/17/2001,6.85E-05,0.000573,5.10E-05,2.54E-05,1.44E-05,8.98E-06
1/18/2001,6.72E-05,0.000965,6.73E-05,3.46E-05,1.15E-05,-2.23E-05
1/19/2001,7.45E-05,0.000953,6.94E-05,4.31E-05,8.16E-06,-2.69E-05
1/22/2001,7.20E-05,0.001062,6.82E-05,4.60E-05,7.83E-06,-2.97E-05
1/23/2001,7.05E-05,0.000986,7.27E-05,4.37E-05,9.48E-06,-3.00E-05
1/24/2001,6.82E-05,0.001088,7.66E-05,4.62E-05,1.04E-05,-1.71E-05
1/25/2001,7.34E-05,0.001009,7.45E-05,4.58E-05,9.68E-06,-1.65E-05
1/26/2001,7.48E-05,0.000946,7.32E-05,4.70E-05,8.61E-06,-1.69E-05
1/29/2001,7.17E-05,0.000883,7.20E-05,4.50E-05,8.46E-06,-1.52E-05
1/30/2001,7.53E-05,0.001068,7.32E-05,5.96E-05,1.09E-05,-4.22E-06
1/31/2001,7.35E-05,0.000994,7.14E-05,5.63E-05,1.11E-05,-4.22E-06
2/01/2001,7.04E-05,0.000982,7.30E-05,5.38E-05,1.08E-05,1.63E-06
2/02/2001,6.76E-05,0.001214,7.44E-05,5.30E-05,1.09E-05,1.37E-05
2/05/2001,6.56E-05,0.001272,7.24E-05,4.71E-05,1.09E-05,1.18E-05
2/06/2001,6.33E-05,0.001518,7.07E-05,4.81E-05,1.09E-05,1.54E-05
2/07/2001,6.14E-05,0.001404,6.92E-05,4.63E-05,1.06E-05,1.54E-05
2/08/2001,6.05E-05,0.001465,7.43E-05,3.90E-05,1.20E-05,2.85E-06
2/09/2001,6.86E-05,0.001355,7.71E-05,3.82E-05,1.56E-05,3.27E-06
2/12/2001,7.07E-05,0.001260,7.51E-05,3.93E-05,1.45E-05,2.83E-06
2/13/2001,7.40E-05,0.001230,7.29E-05,4.59E-05,1.42E-05,2.76E-06
2/14/2001,7.30E-05,0.001139,7.16E-05,4.46E-05,1.45E-05,3.11E-06
2/15/2001,7.19E-05,0.001229,7.16E-05,5.04E-05,1.32E-05,-3.60E-06
2/16/2001,6.90E-05,0.001153,7.18E-05,4.83E-05,1.31E-05,-5.34E-06
2/21/2001,6.63E-05,0.001069,7.26E-05,4.67E-05,1.31E-05,-4.12E-06
2/22/2001,7.13E-05,0.001000,7.11E-05,4.87E-05,1.18E-05,-4.64E-06
2/23/2001,7.47E-05,0.000927,7.26E-05,4.60E-05,1.41E-05,-4.87E-06
2/26/2001,7.49E-05,0.000860,7.14E-05,4.40E-05,1.29E-05,-4.28E-06
2/27/2001,7.55E-05,0.000829,7.58E-05,3.82E-05,1.01E-05,1.27E-06
2/28/2001,7.22E-05,0.000779,7.41E-05,3.70E-05,1.01E-05,2.32E-06
3/01/2001,6.92E-05,0.000744,7.22E-05,3.58E-05,1.00E-05,1.57E-06
3/02/2001,8.02E-05,0.000691,7.03E-05,3.38E-05,9.43E-06,1.83E-06
3/05/2001,8.96E-05,0.000648,7.08E-05,2.93E-05,6.43E-06,3.44E-06
3/06/2001,8.58E-05,0.000634,6.89E-05,3.03E-05,6.65E-06,4.15E-06
3/07/2001,8.18E-05,0.000593,6.93E-05,2.93E-05,6.61E-06,5.33E-06
3/08/2001,8.24E-05,0.000575,6.75E-05,3.26E-05,6.36E-06,4.85E-06
3/09/2001,8.47E-05,0.000557,6.83E-05,2.70E-05,4.41E-06,7.68E-06
3/12/2001,8.08E-05,0.000556,6.88E-05,2.55E-05,4.34E-06,1.11E-05
3/13/2001,8.96E-05,0.000517,6.71E-05,2.52E-05,5.30E-06,1.10E-05
3/14/2001,8.65E-05,0.000519,6.59E-05,2.74E-05,5.90E-06,1.25E-05
3/15/2001,8.25E-05,0.000592,6.46E-05,2.81E-05,6.14E-06,1.48E-05
3/16/2001,8.27E-05,0.000552,7.27E-05,2.63E-05,9.52E-06,1.30E-05
3/19/2001,8.08E-05,0.000544,7.15E-05,2.26E-05,8.82E-06,1.47E-05
3/20/2001,7.72E-05,0.000511,6.97E-05,2.18E-05,8.70E-06,1.49E-05
3/21/2001,7.40E-05,0.000481,6.90E-05,2.10E-05,8.90E-06,1.38E-05
3/22/2001,7.08E-05,0.000448,6.97E-05,2.06E-05,8.85E-06,1.37E-05
3/23/2001,6.97E-05,0.000418,6.81E-05,1.99E-05,9.23E-06,1.34E-05
3/26/2001,6.69E-05,0.000426,6.98E-05,1.96E-05,9.22E-06,1.73E-05
3/27/2001,6.44E-05,0.000399,7.54E-05,1.95E-05,9.79E-06,1.84E-05
3/28/2001,6.36E-05,0.000424,7.41E-05,2.27E-05,9.10E-06,1.56E-05
3/29/2001,8.51E-05,0.000506,7.31E-05,4.24E-05,1.19E-05,1.95E-05
3/30/2001,8.93E-05,0.000493,7.32E-05,4.64E-05,1.39E-05,2.17E-05
4/02/2001,8.64E-05,0.000473,7.41E-05,4.65E-05,1.47E-05,2.36E-05
4/03/2001,8.49E-05,0.000452,7.20E-05,4.71E-05,1.47E-05,2.35E-05
5/30/2001,8.09E-05,0.000441,7.03E-05,4.59E-05,1.43E-05,2.22E-05
5/31/2001,9.47E-05,0.000436,7.03E-05,3.61E-05,1.71E-05,1.92E-05
6/01/2001,9.45E-05,0.000409,6.87E-05,3.62E-05,1.73E-05,1.91E-05
6/06/2001,9.20E-05,0.000385,7.28E-05,3.62E-05,1.50E-05,1.71E-05
6/07/2001,8.89E-05,0.000396,7.11E-05,3.81E-05,1.43E-05,1.55E-05
6/08/2001,8.47E-05,0.000373,7.22E-05,3.70E-05,1.42E-05,1.64E-05
6/11/2001,8.15E-05,0.000404,7.63E-05,3.86E-05,1.52E-05,2.29E-05
6/12/2001,8.25E-05,0.000441,7.63E-05,3.05E-05,1.66E-05,1.80E-05
6/13/2001,7.91E-05,0.000418,7.41E-05,2.90E-05,1.62E-05,1.78E-05
6/14/2001,7.55E-05,0.000419,7.27E-05,2.84E-05,1.57E-05,1.58E-05
6/15/2001,7.50E-05,0.000391,7.07E-05,2.74E-05,1.52E-05,1.56E-05
6/18/2001,7.36E-05,0.000421,7.50E-05,3.07E-05,1.67E-05,2.21E-05
6/19/2001,7.07E-05,0.000450,7.28E-05,2.84E-05,1.63E-05,2.19E-05
6/20/2001,6.81E-05,0.000420,7.41E-05,2.77E-05,1.54E-05,2.12E-05
6/21/2001,6.54E-05,0.000530,8.23E-05,2.79E-05,1.54E-05,3.46E-05
6/22/2001,6.32E-05,0.000494,9.06E-05,2.70E-05,1.42E-05,3.48E-05
6/25/2001,6.30E-05,0.000463,9.58E-05,2.54E-05,1.62E-05,3.23E-05
6/26/2001,6.08E-05,0.000450,0.000104,2.51E-05,1.55E-05,2.62E-05
7/30/2001,5.97E-05,0.000426,0.000102,2.35E-05,1.59E-05,2.43E-05
7/31/2001,8.86E-05,0.000405,9.86E-05,1.70E-05,1.73E-05,2.32E-05
8/01/2001,9.61E-05,0.000390,9.84E-05,1.21E-05,2.02E-05,2.05E-05
8/02/2001,9.33E-05,0.000378,0.000100,1.01E-05,1.79E-05,2.32E-05
8/03/2001,9.09E-05,0.000451,9.87E-05,1.62E-05,1.63E-05,1.74E-05
8/06/2001,8.64E-05,0.000484,9.55E-05,1.61E-05,1.59E-05,1.53E-05
8/07/2001,9.92E-05,0.000455,9.57E-05,1.24E-05,1.14E-05,1.66E-05
8/08/2001,0.000127,0.000425,9.23E-05,1.30E-05,1.10E-05,1.64E-05
8/09/2001,0.000120,0.000397,9.00E-05,1.32E-05,1.05E-05,1.58E-05
8/10/2001,0.000120,0.000375,8.71E-05,1.09E-05,1.11E-05,1.52E-05
8/13/2001,0.000119,0.000372,8.90E-05,1.54E-05,8.09E-06,1.14E-05
8/14/2001,0.000113,0.000352,8.73E-05,1.54E-05,8.10E-06,1.03E-05
8/15/2001,0.000112,0.000342,8.46E-05,1.21E-05,8.64E-06,9.71E-06
8/16/2001,0.000117,0.000368,0.000107,3.00E-06,1.73E-05,-2.99E-06
8/17/2001,0.000116,0.000354,0.000107,5.06E-07,1.43E-05,-4.07E-07
8/20/2001,0.000129,0.000380,0.000108,-1.11E-05,1.92E-05,-5.80E-06
8/21/2001,0.000144,0.000355,0.000129,-8.84E-06,3.11E-05,-4.25E-06
8/22/2001,0.000136,0.000342,0.000123,-6.65E-06,3.01E-05,-3.74E-06
8/23/2001,0.000130,0.000537,0.000119,-1.36E-05,2.96E-05,-7.36E-06
8/24/2001,0.000124,0.000499,0.000114,-1.22E-05,2.85E-05,-6.90E-06
8/29/2001,0.000118,0.000467,0.000112,-1.03E-05,2.85E-05,-5.71E-06
8/30/2001,0.000112,0.000458,0.000108,-1.01E-05,2.76E-05,-6.03E-06
8/31/2001,0.000143,0.000427,0.000110,-9.98E-06,3.49E-05,-5.99E-06
9/05/2001,0.000136,0.000405,0.000107,-7.87E-06,3.42E-05,-4.48E-06
9/06/2001,0.000128,0.000383,0.000104,-6.52E-06,3.28E-05,-4.84E-06
9/07/2001,0.000124,0.000380,0.000102,-9.16E-06,3.30E-05,-6.77E-06
9/10/2001,0.000117,0.000389,9.79E-05,-8.81E-06,3.19E-05,-6.82E-06
9/18/2001,0.000111,0.000398,9.43E-05,-6.75E-06,3.08E-05,-6.23E-06
9/21/2001,0.000105,0.000529,9.25E-05,-7.33E-06,2.95E-05,-7.99E-08
9/24/2001,9.91E-05,0.000522,9.07E-05,-6.98E-06,2.87E-05,-2.11E-06
9/25/2001,0.000105,0.001746,8.81E-05,4.00E-05,2.65E-05,-1.11E-05
11/29/2001,0.000117,0.001614,8.86E-05,3.77E-05,2.97E-05,-1.10E-05
11/30/2001,0.000110,0.001512,8.76E-05,3.73E-05,2.91E-05,-8.03E-06
12/03/2001,0.000121,0.001535,9.57E-05,5.50E-05,3.52E-05,6.60E-06
12/04/2001,0.000115,0.001430,0.000102,5.43E-05,3.23E-05,3.00E-06
12/05/2001,0.000109,0.001362,0.000104,5.09E-05,3.04E-05,9.01E-06
12/06/2001,0.000103,0.001273,0.000103,4.89E-05,2.95E-05,6.98E-06
12/07/2001,0.000111,0.001212,9.93E-05,3.86E-05,2.97E-05,5.68E-06
12/10/2001,0.000114,0.001148,9.57E-05,4.35E-05,2.91E-05,6.27E-06
12/11/2001,0.000109,0.001064,9.77E-05,4.15E-05,2.68E-05,7.45E-06
12/12/2001,0.000121,0.000987,9.61E-05,4.19E-05,2.29E-05,6.95E-06
12/13/2001,0.000123,0.000914,9.53E-05,4.05E-05,2.48E-05,7.02E-06
12/14/2001,0.000120,0.000851,9.20E-05,3.77E-05,2.37E-05,7.29E-06
12/17/2001,0.000123,0.000901,9.57E-05,4.99E-05,2.74E-05,1.74E-05
12/18/2001,0.000117,0.000839,0.000134,4.74E-05,3.00E-05,1.28E-05
12/19/2001,0.000111,0.000778,0.000133,4.57E-05,2.82E-05,1.26E-05
12/20/2001,0.000121,0.000725,0.000127,4.14E-05,2.79E-05,1.22E-05
12/21/2001,0.000114,0.000675,0.000123,3.97E-05,2.72E-05,1.15E-05
12/28/2001,0.000130,0.000706,0.000119,5.47E-05,2.41E-05,8.46E-06
1/03/2002,0.000125,0.000680,0.000115,5.61E-05,2.25E-05,6.82E-06
1/04/2002,0.000118,0.000761,0.000110,5.06E-05,2.19E-05,6.69E-06
1/07/2002,0.000112,0.000834,0.000115,4.69E-05,2.05E-05,1.93E-05
1/08/2002,0.000112,0.000775,0.000113,4.41E-05,2.19E-05,1.83E-05
1/09/2002,0.000106,0.000719,0.000109,4.25E-05,2.13E-05,1.79E-05
1/10/2002,0.000108,0.000794,0.000106,2.88E-05,2.22E-05,1.35E-05
1/11/2002,0.000102,0.000737,0.000102,2.80E-05,2.15E-05,1.32E-05
1/14/2002,9.64E-05,0.000701,9.81E-05,2.74E-05,2.09E-05,1.35E-05
1/15/2002,0.000101,0.000694,9.65E-05,3.45E-05,2.25E-05,1.67E-05
1/16/2002,0.000101,0.000646,9.81E-05,3.26E-05,1.91E-05,1.73E-05
1/17/2002,0.000104,0.000604,9.55E-05,3.39E-05,2.01E-05,1.77E-05
1/18/2002,0.000103,0.000755,9.26E-05,4.47E-05,2.03E-05,2.11E-05
1/23/2002,0.000106,0.000701,9.75E-05,4.40E-05,2.41E-05,2.14E-05
1/24/2002,0.000110,0.000686,9.40E-05,3.53E-05,2.30E-05,2.15E-05
1/25/2002,0.000104,0.000637,9.09E-05,3.43E-05,2.24E-05,2.12E-05
1/28/2002,9.98E-05,0.000595,8.78E-05,3.41E-05,2.18E-05,2.10E-05
1/29/2002,0.000105,0.000572,8.74E-05,3.87E-05,2.40E-05,2.30E-05
1/30/2002,0.000102,0.000532,8.47E-05,3.73E-05,2.36E-05,2.25E-05
1/31/2002,9.67E-05,0.000496,8.19E-05,3.59E-05,2.28E-05,2.21E-05
2/01/2002,9.21E-05,0.000496,7.95E-05,3.61E-05,2.20E-05,2.08E-05
2/04/2002,9.12E-05,0.000518,8.02E-05,4.07E-05,2.32E-05,2.53E-05
2/05/2002,8.70E-05,0.000490,8.11E-05,3.87E-05,2.30E-05,2.28E-05
2/06/2002,9.07E-05,0.000466,7.96E-05,3.40E-05,2.08E-05,2.35E-05
2/07/2002,8.73E-05,0.000437,7.79E-05,3.36E-05,2.07E-05,2.35E-05
2/08/2002,9.03E-05,0.000408,7.76E-05,3.34E-05,2.21E-05,2.34E-05
2/11/2002,9.00E-05,0.000423,7.54E-05,3.76E-05,2.18E-05,2.36E-05
2/12/2002,9.08E-05,0.000642,7.61E-05,2.23E-05,2.32E-05,1.32E-05
2/13/2002,8.66E-05,0.000633,7.44E-05,2.04E-05,2.27E-05,1.14E-05
2/14/2002,0.000102,0.000588,7.39E-05,2.07E-05,1.91E-05,1.11E-05
2/15/2002,9.71E-05,0.000550,7.18E-05,2.03E-05,1.86E-05,1.11E-05
2/20/2002,9.82E-05,0.000515,7.74E-05,1.81E-05,1.45E-05,1.30E-05
2/21/2002,9.65E-05,0.000514,7.81E-05,2.21E-05,1.25E-05,9.14E-06
2/22/2002,9.45E-05,0.000517,7.58E-05,2.58E-05,1.26E-05,9.68E-06
2/25/2002,9.22E-05,0.000483,7.36E-05,2.44E-05,1.22E-05,9.72E-06
2/26/2002,8.82E-05,0.000539,7.21E-05,2.09E-05,1.17E-05,1.25E-05
2/27/2002,8.87E-05,0.000608,7.02E-05,2.94E-05,1.12E-05,1.10E-05
2/28/2002,8.93E-05,0.000566,6.84E-05,2.94E-05,1.13E-05,1.10E-05
3/01/2002,8.63E-05,0.000528,6.81E-05,2.81E-05,1.19E-05,1.04E-05
3/04/2002,9.02E-05,0.000514,7.54E-05,3.27E-05,1.62E-05,1.56E-05
3/05/2002,9.28E-05,0.000504,7.36E-05,3.70E-05,1.49E-05,1.42E-05
3/06/2002,9.53E-05,0.000497,7.32E-05,3.03E-05,1.28E-05,1.65E-05
3/07/2002,9.04E-05,0.000472,7.11E-05,2.93E-05,1.26E-05,1.64E-05
3/08/2002,8.72E-05,0.000548,8.19E-05,2.39E-05,1.03E-05,2.97E-05
3/11/2002,8.97E-05,0.000513,7.96E-05,2.54E-05,1.10E-05,2.95E-05
3/12/2002,8.57E-05,0.000583,8.87E-05,2.72E-05,1.20E-05,4.15E-05
3/13/2002,8.25E-05,0.000544,8.63E-05,2.70E-05,1.15E-05,4.02E-05
3/14/2002,7.94E-05,0.000522,8.36E-05,2.76E-05,1.15E-05,3.97E-05
3/15/2002,7.58E-05,0.000498,8.12E-05,2.68E-05,1.14E-05,3.80E-05
3/18/2002,7.25E-05,0.000498,7.91E-05,2.62E-05,1.12E-05,3.86E-05
3/19/2002,7.46E-05,0.000567,9.25E-05,3.45E-05,6.41E-06,2.30E-05
3/20/2002,7.17E-05,0.000534,9.05E-05,3.29E-05,6.85E-06,2.15E-05
3/21/2002,6.88E-05,0.000521,8.80E-05,3.23E-05,6.85E-06,1.97E-05
3/22/2002,6.66E-05,0.000664,8.50E-05,2.73E-05,7.00E-06,1.86E-05
3/25/2002,6.53E-05,0.000631,8.22E-05,2.50E-05,7.15E-06,1.81E-05
3/26/2002,6.61E-05,0.000587,8.15E-05,2.52E-05,5.91E-06,1.72E-05
4/03/2002,6.59E-05,0.000551,7.90E-05,2.33E-05,6.21E-06,1.68E-05
4/04/2002,9.69E-05,0.000541,8.44E-05,3.51E-05,1.48E-05,2.20E-05
4/05/2002,9.89E-05,0.000562,8.45E-05,4.20E-05,1.68E-05,2.63E-05
4/08/2002,9.46E-05,0.000576,8.19E-05,4.33E-05,1.66E-05,2.67E-05
4/09/2002,8.98E-05,0.000567,9.02E-05,4.17E-05,1.64E-05,1.94E-05
4/10/2002,8.55E-05,0.000606,8.71E-05,4.15E-05,1.60E-05,1.96E-05
4/11/2002,8.40E-05,0.000563,8.48E-05,4.01E-05,1.50E-05,1.92E-05
4/12/2002,8.09E-05,0.000615,8.32E-05,3.55E-05,1.42E-05,2.26E-05
4/15/2002,7.78E-05,0.000631,8.08E-05,3.69E-05,1.42E-05,2.36E-05
4/16/2002,7.90E-05,0.000763,8.68E-05,2.45E-05,1.06E-05,3.73E-05
4/17/2002,7.56E-05,0.000718,8.50E-05,2.34E-05,1.07E-05,3.52E-05
4/18/2002,7.78E-05,0.000796,9.37E-05,3.35E-05,1.48E-05,4.84E-05
4/19/2002,7.99E-05,0.000744,9.23E-05,3.47E-05,1.62E-05,4.84E-05
4/22/2002,7.70E-05,0.000694,9.31E-05,3.30E-05,1.67E-05,4.58E-05
4/23/2002,7.37E-05,0.000646,8.99E-05,3.22E-05,1.64E-05,4.48E-05
4/24/2002,7.07E-05,0.000602,8.71E-05,3.11E-05,1.61E-05,4.34E-05
4/25/2002,6.83E-05,0.000595,8.44E-05,2.86E-05,1.56E-05,4.34E-05
4/26/2002,6.57E-05,0.000556,9.40E-05,2.76E-05,1.47E-05,4.45E-05
4/29/2002,6.32E-05,0.000524,0.000103,2.70E-05,1.42E-05,4.01E-05
4/30/2002,6.16E-05,0.000571,0.000112,2.34E-05,1.55E-05,2.70E-05
5/01/2002,6.59E-05,0.000546,0.000112,1.89E-05,1.24E-05,2.94E-05
5/02/2002,6.50E-05,0.000535,0.000111,2.12E-05,1.34E-05,3.22E-05
5/03/2002,6.26E-05,0.000519,0.000108,2.08E-05,1.32E-05,3.30E-05
5/08/2002,6.10E-05,0.000496,0.000104,2.15E-05,1.31E-05,3.26E-05
5/09/2002,5.91E-05,0.000520,9.98E-05,1.97E-05,1.29E-05,3.17E-05
5/30/2002,5.73E-05,0.000486,0.000102,1.96E-05,1.21E-05,2.97E-05
5/31/2002,5.60E-05,0.000619,9.82E-05,1.57E-05,1.22E-05,2.64E-05
6/06/2002,5.44E-05,0.000585,9.85E-05,1.61E-05,1.24E-05,2.81E-05
6/07/2002,5.85E-05,0.000550,9.57E-05,1.37E-05,1.34E-05,2.67E-05
6/10/2002,5.68E-05,0.000512,9.32E-05,1.37E-05,1.34E-05,2.63E-05
6/11/2002,6.26E-05,0.000500,0.000101,1.90E-05,1.79E-05,3.17E-05
6/12/2002,6.30E-05,0.000470,9.73E-05,2.01E-05,1.74E-05,3.09E-05
6/13/2002,6.19E-05,0.000438,9.40E-05,1.96E-05,1.67E-05,3.03E-05
6/14/2002,6.16E-05,0.000501,9.08E-05,1.41E-05,1.66E-05,2.84E-05
6/17/2002,6.08E-05,0.000528,9.06E-05,1.77E-05,1.51E-05,2.29E-05
6/18/2002,5.95E-05,0.000496,9.19E-05,1.66E-05,1.38E-05,2.42E-05
6/19/2002,5.80E-05,0.000493,8.91E-05,1.49E-05,1.34E-05,2.49E-05
6/20/2002,5.61E-05,0.000461,8.63E-05,1.47E-05,1.32E-05,2.41E-05
6/21/2002,5.44E-05,0.000430,0.000105,1.46E-05,1.32E-05,2.33E-05
6/24/2002,5.58E-05,0.000401,0.000102,1.43E-05,1.21E-05,2.30E-05
6/25/2002,5.48E-05,0.000454,0.000106,1.12E-05,1.07E-05,3.11E-05
6/26/2002,5.36E-05,0.000423,0.000102,1.14E-05,1.08E-05,3.05E-05
6/27/2002,5.32E-05,0.000403,9.90E-05,1.27E-05,1.02E-05,2.88E-05
6/28/2002,5.30E-05,0.000377,9.67E-05,1.28E-05,9.39E-06,2.80E-05
7/01/2002,5.16E-05,0.000352,9.81E-05,1.27E-05,8.92E-06,2.79E-05
7/02/2002,5.02E-05,0.000332,0.000102,1.27E-05,8.97E-06,2.58E-05
7/03/2002,4.93E-05,0.000312,9.89E-05,1.30E-05,8.65E-06,2.48E-05
7/09/2002,4.93E-05,0.000292,9.54E-05,1.29E-05,8.48E-06,2.44E-05
7/10/2002,5.00E-05,0.000277,9.55E-05,1.38E-05,9.84E-06,2.51E-05
7/11/2002,4.88E-05,0.000262,9.62E-05,1.39E-05,9.94E-06,2.53E-05
7/12/2002,4.81E-05,0.000247,9.35E-05,1.36E-05,9.57E-06,2.50E-05
7/15/2002,5.02E-05,0.000235,0.000102,1.23E-05,1.28E-05,2.23E-05
7/16/2002,4.94E-05,0.000227,9.96E-05,1.17E-05,1.30E-05,2.08E-05
7/17/2002,4.86E-05,0.000241,9.61E-05,1.04E-05,1.29E-05,1.96E-05
7/18/2002,4.90E-05,0.000227,9.27E-05,1.04E-05,1.29E-05,1.93E-05
7/19/2002,4.79E-05,0.000216,8.98E-05,1.07E-05,1.27E-05,1.92E-05
7/22/2002,4.77E-05,0.000205,8.70E-05,1.11E-05,1.28E-05,1.91E-05
7/23/2002,5.60E-05,0.000243,9.40E-05,1.97E-05,7.51E-06,1.07E-05
7/24/2002,6.61E-05,0.000247,9.79E-05,2.51E-05,1.24E-05,1.47E-05
7/25/2002,6.36E-05,0.000283,9.48E-05,2.52E-05,1.21E-05,1.29E-05
7/26/2002,6.23E-05,0.000287,9.18E-05,2.28E-05,1.23E-05,1.17E-05
7/29/2002,6.53E-05,0.000270,9.03E-05,2.30E-05,1.37E-05,1.19E-05
7/30/2002,6.47E-05,0.000255,0.000103,2.20E-05,1.63E-05,1.04E-05
7/31/2002,6.51E-05,0.000245,0.000108,2.00E-05,1.33E-05,1.28E-05
8/01/2002,6.46E-05,0.000231,0.000111,1.97E-05,1.10E-05,1.26E-05
8/02/2002,6.30E-05,0.000263,0.000108,2.18E-05,1.13E-05,1.45E-05
8/05/2002,6.11E-05,0.000254,0.000105,2.20E-05,1.08E-05,1.34E-05
8/06/2002,5.95E-05,0.000303,0.000108,1.93E-05,9.72E-06,2.13E-05
8/07/2002,5.76E-05,0.000310,0.000105,1.85E-05,9.54E-06,2.27E-05
8/08/2002,6.05E-05,0.000327,0.000101,1.30E-05,9.14E-06,2.29E-05
8/09/2002,5.85E-05,0.000319,9.76E-05,1.35E-05,9.10E-06,2.23E-05
8/12/2002,5.81E-05,0.000303,9.56E-05,1.43E-05,9.86E-06,2.27E-05
8/13/2002,5.62E-05,0.000419,0.000104,1.31E-05,9.33E-06,3.67E-05
8/14/2002,5.45E-05,0.000392,0.000100,1.31E-05,9.34E-06,3.60E-05
8/15/2002,5.44E-05,0.000366,9.96E-05,1.33E-05,8.18E-06,3.48E-05
8/16/2002,5.38E-05,0.000447,0.000199,1.73E-05,2.95E-06,-3.99E-06
8/19/2002,5.38E-05,0.000422,0.000190,1.60E-05,3.50E-06,-3.95E-06
8/20/2002,5.67E-05,0.000423,0.000181,1.14E-05,4.41E-06,-4.75E-06
8/21/2002,5.53E-05,0.000401,0.000186,1.08E-05,3.35E-06,-1.02E-06
8/22/2002,5.66E-05,0.000376,0.000178,1.01E-05,3.27E-06,-5.77E-07
8/23/2002,5.66E-05,0.000364,0.000172,1.21E-05,4.67E-06,1.88E-06
8/28/2002,5.48E-05,0.000343,0.000164,1.22E-05,4.84E-06,1.82E-06
8/29/2002,6.36E-05,0.000377,0.000157,2.18E-05,4.08E-06,4.94E-07
8/30/2002,6.23E-05,0.000358,0.000150,2.23E-05,4.42E-06,9.07E-07
9/04/2002,6.90E-05,0.000336,0.000144,2.05E-05,3.38E-06,1.46E-06
9/05/2002,6.67E-05,0.000337,0.000151,1.88E-05,2.29E-06,8.03E-06
9/06/2002,6.54E-05,0.000377,0.000145,2.20E-05,3.03E-06,1.01E-05
9/09/2002,6.67E-05,0.000356,0.000141,2.30E-05,4.71E-06,1.10E-05
9/10/2002,7.32E-05,0.000352,0.000139,2.77E-05,8.10E-06,1.41E-05
9/11/2002,7.07E-05,0.000330,0.000134,2.72E-05,7.77E-06,1.37E-05
9/12/2002,6.82E-05,0.000320,0.000129,2.73E-05,7.42E-06,1.20E-05
9/13/2002,6.66E-05,0.000308,0.000126,2.55E-05,6.66E-06,1.34E-05
9/16/2002,6.41E-05,0.000353,0.000123,2.56E-05,6.55E-06,8.86E-06
9/17/2002,6.35E-05,0.000332,0.000127,2.44E-05,4.63E-06,1.01E-05
9/18/2002,6.12E-05,0.000311,0.000121,2.38E-05,4.82E-06,1.01E-05
9/19/2002,5.94E-05,0.000313,0.000117,2.43E-05,4.87E-06,9.33E-06
9/27/2002,5.94E-05,0.000296,0.000112,2.47E-05,4.92E-06,9.18E-06
9/30/2002,6.05E-05,0.000346,0.000108,1.85E-05,5.06E-06,9.25E-06
10/01/2002,6.24E-05,0.000326,0.000104,1.93E-05,4.35E-06,8.79E-06
10/02/2002,6.03E-05,0.000305,0.000106,1.90E-05,4.20E-06,8.98E-06
10/03/2002,6.01E-05,0.000286,0.000106,1.89E-05,5.90E-06,9.19E-06
10/04/2002,6.54E-05,0.000452,0.000103,3.30E-05,7.85E-06,1.55E-05
10/07/2002,6.32E-05,0.000422,0.000101,3.22E-05,8.19E-06,1.56E-05
10/08/2002,6.09E-05,0.000394,9.81E-05,3.13E-05,8.14E-06,1.55E-05
10/09/2002,5.89E-05,0.000371,9.55E-05,3.01E-05,7.95E-06,1.59E-05
10/10/2002,5.97E-05,0.000348,9.35E-05,2.98E-05,9.01E-06,1.60E-05
10/11/2002,6.04E-05,0.000345,9.25E-05,3.20E-05,7.69E-06,1.34E-05
10/14/2002,6.45E-05,0.000399,9.20E-05,3.96E-05,5.57E-06,7.92E-06
10/15/2002,6.36E-05,0.000418,9.81E-05,3.51E-05,3.79E-06,1.54E-05
10/16/2002,6.20E-05,0.000394,0.000108,3.33E-05,5.64E-06,1.25E-05
10/17/2002,5.99E-05,0.000369,0.000115,3.22E-05,5.07E-06,1.36E-05
10/18/2002,5.83E-05,0.000345,0.000112,3.12E-05,4.78E-06,1.35E-05
10/21/2002,5.65E-05,0.000326,0.000136,3.05E-05,5.64E-06,1.68E-05
10/22/2002,5.47E-05,0.000396,0.000131,2.97E-05,5.77E-06,1.26E-05
10/23/2002,5.36E-05,0.000380,0.000126,2.80E-05,5.97E-06,1.22E-05
10/24/2002,5.43E-05,0.000371,0.000127,2.49E-05,4.11E-06,1.58E-05
